#Opcount  181.mcf  197.parser  175.vpr  186.crafty
59860000  57.89162918  14.90813293  9.118409648  8.995172816
59870000  57.8928169  14.90744829  9.118165601  8.99555386
59880000  57.89661705  14.9065528  9.11777792  8.99591779
59890000  57.90160844  14.90602746  9.117104875  8.996072221
59900000  57.905635  14.90592605  9.116997897  8.996459656
59910000  57.9095962  14.90512696  9.11648471  8.996586323
59920000  57.91235241  14.9047682  9.115875293  8.996778812
59930000  57.91721049  14.90415728  9.115065172  8.996934381
59940000  57.92089478  14.90349903  9.114729039  8.997123796
59950000  57.92687178  14.90296692  9.114748977  8.997295707
59960000  57.93211396  14.90283637  9.114408003  8.997627364
59970000  57.93684781  14.90197872  9.113774265  8.997994381
59980000  57.9420385  14.90165422  9.11321157  8.998380898
59990000  57.94776052  14.90130354  9.112946693  8.998599707
60000000  57.95061976  14.89994881  9.111845324  8.998550898
60010000  57.95691573  14.89963182  9.111603977  8.99881798
60020000  57.96037581  14.89912076  9.111053368  8.999120963
60030000  57.96479931  14.89849799  9.110713825  8.999374041
60040000  57.96872875  14.8975138  9.110176611  8.999364182
60050000  57.97077119  14.89686946  9.108883958  8.99933801
60060000  57.97545534  14.89620396  9.108798819  8.999562645
60070000  57.97933524  14.89555165  9.106714078  8.999298883
60080000  57.98374194  14.89514404  9.106177897  8.999134058
60090000  57.98742871  14.89435698  9.106091982  8.999053943
60100000  57.99167722  14.89385747  9.105735872  8.999045003
60110000  57.99686757  14.89342046  9.105250001  8.999069119
60120000  58.00254287  14.89257699  9.104271029  8.999152094
60130000  58.00580625  14.8921616  9.104021892  8.999261096
60140000  58.01002067  14.89170389  9.103775444  8.999689577
60150000  58.0127201  14.89095713  9.103439236  9.000103906
60160000  58.01667993  14.8904  9.103147038  9.000490296
60170000  58.01905501  14.8898921  9.102585481  9.000470917
60180000  58.02238709  14.88905164  9.102040466  9.000644911
60190000  58.02556742  14.88867735  9.101457901  9.000829097
60200000  58.02999011  14.88807761  9.100712399  9.00089958
60210000  58.03365243  14.88766456  9.099970829  9.001023722
60220000  58.03817439  14.88730692  9.099734053  9.001165071
60230000  58.04209052  14.8864149  9.099117321  9.001239106
60240000  58.04686827  14.88407599  9.098473963  9.001508413
60250000  58.05155996  14.88289164  9.098552566  9.001757312
60260000  58.05392755  14.88239813  9.098339568  9.002108518
60270000  58.05821018  14.8815629  9.098234757  9.002230595
60280000  58.06359491  14.88105422  9.097695291  9.002130313
60290000  58.06616451  14.88075462  9.097499425  9.002520211
60300000  58.06524496  14.88006101  9.096860592  9.002549483
60310000  58.06607263  14.87922366  9.096102211  9.002844969
60320000  58.06663544  14.8789484  9.095626536  9.003230075
60330000  58.06571646  14.87828531  9.094972253  9.003490082
60340000  58.06907495  14.87774627  9.094610725  9.003692025
60350000  58.07170684  14.87722108  9.094337852  9.003871321
60360000  58.0765846  14.87638618  9.093882894  9.004078262
60370000  58.08181601  14.87546449  9.092613047  9.004217506
60380000  58.08623422  14.87515603  9.091495379  9.004046105
60390000  58.09183847  14.87460733  9.090037994  9.004214068
60400000  58.09756323  14.87385149  9.089664549  9.004473891
60410000  58.10149836  14.87338633  9.089221613  9.004691162
60420000  58.10685306  14.87310316  9.089083248  9.00493859
60430000  58.11061056  14.87211854  9.087780103  9.005226623
60440000  58.11668415  14.87164234  9.087192608  9.005871979
60450000  58.12070736  14.8711149  9.086945964  9.005869646
60460000  58.12731059  14.87051939  9.086392017  9.006206247
60470000  58.13317908  14.87001668  9.085882706  9.006699273
60480000  58.14051715  14.86964202  9.085478093  9.007282395
60490000  58.14624571  14.86838102  9.08490123  9.00790415
60500000  58.15223606  14.86778457  9.084553834  9.008478052
60510000  58.15766247  14.86738311  9.084105683  9.00872576
60520000  58.16089309  14.86705547  9.083965929  9.008989473
60530000  58.16265451  14.86672562  9.083534637  9.009159682
60540000  58.16367372  14.86606959  9.083376777  9.009206479
60550000  58.16765926  14.86555196  9.083070843  9.009823389
60560000  58.16044087  14.86478428  9.082556037  9.010697953
60570000  58.15789111  14.86424745  9.08197196  9.010931624
60580000  58.15312751  14.86387371  9.081387066  9.01091642
60590000  58.15037028  14.86324048  9.0810062  9.010970686
60600000  58.15047857  14.86298923  9.079547322  9.010952738
60610000  58.14774398  14.8623876  9.07906787  9.010952533
60620000  58.14460303  14.86157318  9.078685252  9.011333815
60630000  58.14222046  14.86114609  9.078232549  9.011621625
60640000  58.14148423  14.86054486  9.077542527  9.01205188
60650000  58.13829993  14.86021955  9.077484818  9.012313622
60660000  58.13302964  14.85962913  9.077090166  9.012636708
60670000  58.12542329  14.85941612  9.07648685  9.013028287
60680000  58.11360582  14.85881492  9.07581537  9.013346932
60690000  58.10642378  14.85832256  9.075915537  9.013189229
60700000  58.10594489  14.85795186  9.075388351  9.013137402
60710000  58.10766504  14.85760975  9.074311115  9.013128207
60720000  58.11239096  14.85741654  9.072917687  9.01304818
60730000  58.11023306  14.85705459  9.072560944  9.012983634
60740000  58.1100768  14.855341  9.071971039  9.012932971
60750000  58.10997804  14.85468032  9.071805759  9.0130902
60760000  58.10933978  14.85428201  9.071345172  9.013368097
60770000  58.10591479  14.8537477  9.070969687  9.013884073
60780000  58.10582418  14.85314235  9.070348667  9.014172845
60790000  58.10393006  14.8523875  9.070278059  9.01448929
60800000  58.10347468  14.85186652  9.069963635  9.014775773
60810000  58.09875768  14.85104791  9.069305442  9.015033258
60820000  58.08570834  14.85027321  9.067743328  9.015158369
60830000  58.08768278  14.8496632  9.066974456  9.0154031
60840000  58.09241152  14.84914448  9.066500383  9.015739634
60850000  58.09566816  14.84872535  9.066282476  9.015894603
60860000  58.09880888  14.84777986  9.065653932  9.015756492
60870000  58.09966519  14.84730678  9.065593323  9.016113764
60880000  58.10462708  14.84691244  9.064534657  9.016211347
60890000  58.10856196  14.84623442  9.063734672  9.016313813
60900000  58.1129501  14.84583026  9.062475907  9.016278115
60910000  58.11426059  14.8452648  9.062292145  9.016432499
60920000  58.11640877  14.84447132  9.062254731  9.016496782
60930000  58.11957217  14.84389453  9.062033494  9.016865788
60940000  58.12327439  14.84324507  9.061928394  9.016843047
60950000  58.12669957  14.84240015  9.061243136  9.017109319
60960000  58.12937286  14.84196012  9.060992424  9.017771523
60970000  58.13191315  14.8413631  9.060495757  9.017915266
60980000  58.13501376  14.84053534  9.060688674  9.018476668
60990000  58.13751548  14.83974685  9.060149814  9.018491396
61000000  58.14266063  14.83914108  9.059323318  9.018590582
61010000  58.14608072  14.83871667  9.059091333  9.018870119
61020000  58.14861472  14.83800381  9.058666778  9.019224025
61030000  58.15142888  14.83753609  9.058531997  9.019267445
61040000  58.15708113  14.8368897  9.058048806  9.019557369
61050000  58.16229812  14.836254  9.057554831  9.019924871
61060000  58.16743858  14.83564236  9.057224817  9.02021079
61070000  58.17150522  14.8350993  9.057089472  9.020655677
61080000  58.17351071  14.83439271  9.057044778  9.021007557
61090000  58.17437385  14.83392266  9.056886183  9.021223214
61100000  58.1808621  14.8334937  9.05650233  9.021502354
61110000  58.18585842  14.83262038  9.055965824  9.021769686
61120000  58.18891755  14.83192395  9.055521555  9.022110273
61130000  58.19013557  14.83114169  9.055475482  9.022288213
61140000  58.19373652  14.8308017  9.055391781  9.022447351
61150000  58.19758644  14.83017058  9.054878821  9.022660043
61160000  58.20338152  14.82985614  9.054492861  9.023087829
61170000  58.20727068  14.82931085  9.054627387  9.023427363
61180000  58.21282557  14.82834639  9.054516996  9.023706229
61190000  58.2176607  14.8279986  9.054459501  9.023810407
61200000  58.2227255  14.82750179  9.053877481  9.024063705
61210000  58.22781287  14.82716957  9.053146559  9.024482357
61220000  58.23113078  14.82654183  9.052699091  9.024483223
61230000  58.23296529  14.82110428  9.052546429  9.024906046
61240000  58.23627516  14.81650712  9.051741574  9.025353638
61250000  58.23969982  14.81533891  9.051312311  9.025439052
61260000  58.24185669  14.8146922  9.051150168  9.025875218
61270000  58.24315725  14.81438091  9.050515669  9.026216173
61280000  58.24381033  14.8137306  9.049964937  9.026464077
61290000  58.24330886  14.81333564  9.049001246  9.026836334
61300000  58.2427263  14.8130421  9.048661611  9.027072744
61310000  58.24172208  14.812339  9.046900737  9.027328954
61320000  58.24055198  14.81203252  9.046341369  9.027614642
61330000  58.23004963  14.81150811  9.044959096  9.027885363
61340000  58.23214165  14.81103046  9.044349796  9.028179661
61350000  58.23528724  14.81043344  9.04382453  9.028366552
61360000  58.23997295  14.80977979  9.042874618  9.028847941
61370000  58.24400637  14.80912004  9.042579921  9.029307315
61380000  58.24683498  14.80854176  9.042443769  9.029642915
61390000  58.2503861  14.80818077  9.042202232  9.030083847
61400000  58.25143978  14.80760118  9.041812356  9.03002952
61410000  58.25227115  14.80704396  9.041422505  9.030212287
61420000  58.25342719  14.80674401  9.041226551  9.029579071
61430000  58.25118651  14.80615285  9.040356061  9.0298659
61440000  58.25343317  14.80586402  9.039992442  9.029901871
61450000  58.25721362  14.80525397  9.039332466  9.030030254
61460000  58.26283385  14.80466093  9.0383741  9.029623626
61470000  58.26799623  14.80423406  9.037575234  9.029590235
61480000  58.27284586  14.80327435  9.037082931  9.029360046
61490000  58.27378827  14.8023524  9.036679644  9.030008826
61500000  58.27661456  14.80188829  9.036574689  9.030178206
61510000  58.27757352  14.80145956  9.036349476  9.030385699
61520000  58.27295829  14.80117402  9.03598613  9.03077103
61530000  58.26919634  14.80078578  9.035896518  9.031043105
61540000  58.26371667  14.8002788  9.034912712  9.03077857
61550000  58.26263689  14.79974106  9.034850959  9.030806804
61560000  58.26279983  14.79941541  9.03446978  9.03157775
61570000  58.26216861  14.79902392  9.033806835  9.032206545
61580000  58.26060677  14.79823216  9.03319555  9.032538967
61590000  58.2631801  14.79771882  9.032808546  9.033022486
61600000  58.26488502  14.79711522  9.032536974  9.033465453
61610000  58.26682172  14.79652665  9.032174597  9.033796734
61620000  58.27159346  14.7962752  9.031912971  9.034227355
61630000  58.27303459  14.79561128  9.031364815  9.034004997
61640000  58.27645557  14.79506199  9.0311234  9.034354283
61650000  58.27812429  14.79455813  9.030822348  9.034768127
61660000  58.28053983  14.7939016  9.03084321  9.035255389
61670000  58.28032456  14.79316715  9.030153301  9.035651706
61680000  58.28385552  14.79266866  9.029959274  9.036055318
61690000  58.28723963  14.79219032  9.029624135  9.036451516
61700000  58.29010421  14.79155649  9.029480357  9.037056618
61710000  58.29470707  14.79123325  9.029154303  9.037131889
61720000  58.29702102  14.78961374  9.029024003  9.037181512
61730000  58.29908761  14.789036  9.028731778  9.037640993
61740000  58.30222304  14.78842138  9.02798032  9.038096932
61750000  58.30385255  14.78816715  9.027955627  9.038501969
61760000  58.30699711  14.78775912  9.02789387  9.038876761
61770000  58.30720401  14.78721228  9.027368642  9.039167039
61780000  58.30912139  14.78707571  9.027151394  9.040057528
61790000  58.31238857  14.78643945  9.026776192  9.040735731
61800000  58.31656068  14.78615515  9.02663833  9.04130415
61810000  58.31856034  14.78542402  9.025739017  9.041216694
61820000  58.31955979  14.78497303  9.025404289  9.041572451
61830000  58.32295938  14.78466831  9.025233812  9.042345506
61840000  58.32535746  14.78394439  9.024929909  9.042870419
61850000  58.32416304  14.78349822  9.024532702  9.043452265
61860000  58.32488432  14.78303904  9.024625429  9.043703903
61870000  58.3235727  14.7823383  9.023657554  9.044521038
61880000  58.32262751  14.78195312  9.023021269  9.045183994
61890000  58.32099406  14.7815928  9.022628104  9.0457416
61900000  58.31464877  14.78086795  9.021730779  9.045588518
61910000  58.30341127  14.78057849  9.021521277  9.045905046
61920000  58.30175388  14.78011138  9.021102807  9.046535685
61930000  58.30766365  14.77964228  9.020937807  9.047097385
61940000  58.31086878  14.77907071  9.020635673  9.047534706
61950000  58.31373493  14.77819335  9.020230804  9.047743672
61960000  58.3176292  14.77731741  9.019835452  9.048647229
61970000  58.32104358  14.77655668  9.019369094  9.049318127
61980000  58.32572379  14.77645504  9.019538149  9.049642808
61990000  58.33000561  14.77573069  9.019053874  9.049590303
62000000  58.33359977  14.77513803  9.018737294  9.048889853
62010000  58.33652047  14.77472123  9.018664056  9.048964995
62020000  58.3397649  14.77407386  9.0185491  9.049355757
62030000  58.34312797  14.77347318  9.018369878  9.050315931
62040000  58.34843634  14.77294075  9.018055519  9.050132652
62050000  58.35268443  14.77236002  9.017862794  9.050774217
62060000  58.35805433  14.77196454  9.01736393  9.051390083
62070000  58.36224769  14.77127107  9.016847501  9.051825642
62080000  58.36773319  14.77077835  9.016401479  9.051801291
62090000  58.37025914  14.77025494  9.016401917  9.052037258
62100000  58.37404125  14.76975829  9.015938606  9.052192723
62110000  58.37821839  14.76939063  9.015582389  9.052452411
62120000  58.38353166  14.76886751  9.015357871  9.052768184
62130000  58.38397546  14.7679164  9.014669815  9.052837541
62140000  58.38643225  14.76772831  9.014445336  9.05302314
62150000  58.39059854  14.76729632  9.014148152  9.053307876
62160000  58.39366951  14.76667952  9.014068592  9.053657414
62170000  58.39777256  14.76607964  9.013462999  9.053893115
62180000  58.40198115  14.76553626  9.012992037  9.054281403
62190000  58.40749257  14.76287575  9.013177387  9.054665946
62200000  58.412048  14.76184268  9.012581593  9.054973419
62210000  58.41679301  14.76152976  9.01195326  9.055437866
62220000  58.41939213  14.76086741  9.011410351  9.055577031
62230000  58.4224437  14.76027781  9.011050633  9.055839943
62240000  58.42687998  14.75974798  9.01056332  9.056336746
62250000  58.42993194  14.75926561  9.010120325  9.056726995
62260000  58.43334023  14.75837746  9.009840301  9.05677564
62270000  58.4364585  14.75801958  9.009606612  9.056866676
62280000  58.44023868  14.75755693  9.009159673  9.057045576
62290000  58.44361679  14.75712587  9.009142455  9.057451651
62300000  58.44727379  14.7567996  9.008720943  9.057727481
62310000  58.44397244  14.75605074  9.008692491  9.058045336
62320000  58.44462109  14.75562005  9.008264199  9.058288065
62330000  58.44682331  14.75516867  9.00795402  9.058501089
62340000  58.44799698  14.75476033  9.007754205  9.058829129
62350000  58.44870277  14.75435524  9.00751632  9.058666785
62360000  58.4530776  14.7540435  9.006991252  9.058747727
62370000  58.45807134  14.75331087  9.00681843  9.058889578
62380000  58.46324977  14.7529261  9.006680259  9.059248454
62390000  58.46653591  14.75247578  9.006416927  9.059588642
62400000  58.46875221  14.75159132  9.005576876  9.059731835
62410000  58.46978331  14.75112141  9.005167007  9.059872769
62420000  58.47067778  14.75072019  9.004466859  9.060185399
62430000  58.47195468  14.7497499  9.004294153  9.060508858
62440000  58.47144975  14.74923493  9.003620847  9.06050677
62450000  58.47176667  14.74874962  9.002955594  9.060847447
62460000  58.47081179  14.74803177  9.001655389  9.060985968
62470000  58.47108933  14.74749977  9.001149571  9.061373646
62480000  58.47462787  14.7467783  9.001151719  9.061636077
62490000  58.47907437  14.74601408  9.000726035  9.062057418
62500000  58.4805604  14.74553368  9.000244812  9.062263254
62510000  58.48348751  14.74519628  8.999983007  9.062611545
62520000  58.48560921  14.74462114  8.999942828  9.06300444
62530000  58.48762736  14.74396484  8.999660228  9.063120913
62540000  58.48563736  14.74346114  8.999476893  9.063406672
62550000  58.48542279  14.74279524  8.999016296  9.063848635
62560000  58.48429535  14.74220493  8.998348282  9.064209147
62570000  58.48343232  14.74192304  8.997845631  9.064496203
62580000  58.48288469  14.74131  8.997310024  9.064673748
62590000  58.48644909  14.74057136  8.996501786  9.064403269
62600000  58.49184198  14.73995789  8.996224282  9.064611573
62610000  58.4966878  14.73950269  8.99575819  9.064766549
62620000  58.50149818  14.7390907  8.995261675  9.065085975
62630000  58.50718472  14.73860472  8.994637019  9.065377652
62640000  58.51206318  14.73824661  8.993876696  9.065651778
62650000  58.5162434  14.73781906  8.99318143  9.065979543
62660000  58.51979383  14.73648779  8.992788287  9.066177136
62670000  58.52360998  14.73527313  8.992065819  9.066534648
62680000  58.52871436  14.73494928  8.991736966  9.06680991
62690000  58.53455902  14.73453917  8.990854253  9.067084362
62700000  58.54023463  14.73411226  8.990121449  9.06730616
62710000  58.5442668  14.73354445  8.990004347  9.067749571
62720000  58.54962514  14.73287994  8.989211128  9.06792284
62730000  58.55271114  14.73221726  8.987870356  9.068089529
62740000  58.55607987  14.73177775  8.987210848  9.068471615
62750000  58.56190823  14.73121674  8.987061649  9.068849737
62760000  58.56777828  14.73067537  8.986779096  9.069054318
62770000  58.57265466  14.73010866  8.986552806  9.069211389
62780000  58.57910761  14.72990849  8.986305512  9.069524819
62790000  58.58205813  14.72894316  8.98489838  9.069714946
62800000  58.58693467  14.72868684  8.984414768  9.070036193
62810000  58.59118708  14.72826359  8.984187352  9.070271642
62820000  58.59494451  14.72787556  8.982594891  9.070580328
62830000  58.59932247  14.72766141  8.981980877  9.07090748
62840000  58.60364629  14.72718768  8.980947162  9.071346075
62850000  58.60782207  14.72665697  8.980312682  9.071555023
62860000  58.6122285  14.72619318  8.979917932  9.071932939
62870000  58.61614828  14.72590221  8.979683673  9.072265849
62880000  58.61962019  14.72549728  8.97958855  9.072784707
62890000  58.62408782  14.72503732  8.979350433  9.073087573
62900000  58.62931214  14.72430357  8.979311809  9.07349637
62910000  58.63299492  14.72371041  8.979282116  9.073932801
62920000  58.63597658  14.72309661  8.978681843  9.073984733
62930000  58.63916564  14.72284247  8.978257381  9.074055154
62940000  58.64190968  14.72229339  8.97816612  9.074474804
62950000  58.6443132  14.72181034  8.978101883  9.074990802
62960000  58.6500996  14.72160549  8.977343948  9.074832652
62970000  58.65449675  14.7210474  8.976643596  9.074968798
62980000  58.65967655  14.72085628  8.976386312  9.075543794
62990000  58.66235882  14.72019938  8.975549176  9.075732715
63000000  58.66539486  14.7199123  8.975081815  9.07616529
63010000  58.66970035  14.71959123  8.974804621  9.076716044
63020000  58.67410608  14.71921434  8.974645842  9.077132568
63030000  58.67889561  14.71831292  8.974567857  9.077519636
63040000  58.68408588  14.71790861  8.974100756  9.0778812
63050000  58.68875876  14.71739455  8.97379014  9.078165926
63060000  58.6941189  14.71696149  8.972825729  9.078222744
63070000  58.69795597  14.71655125  8.97261389  9.078043042
63080000  58.70316014  14.71599294  8.972124543  9.078158101
63090000  58.70853516  14.71549681  8.971639326  9.078903831
63100000  58.71338213  14.71501808  8.97127004  9.079873055
63110000  58.71892913  14.71478254  8.971143744  9.080730164
63120000  58.7243682  14.71414839  8.970660543  9.080769731
63130000  58.72980729  14.71373974  8.970362525  9.081118013
63140000  58.73479783  14.71354619  8.970346866  9.081377435
63150000  58.73981532  14.70944853  8.969841817  9.081663667
63160000  58.74569819  14.70783338  8.969181171  9.082037492
63170000  58.750615  14.70706884  8.968994486  9.082413381
63180000  58.75463268  14.70661502  8.968345285  9.082578262
63190000  58.76046346  14.70644922  8.967769981  9.082911689
63200000  58.76593956  14.70622601  8.967114451  9.083135187
63210000  58.77040467  14.70588978  8.9671543  9.083489416
63220000  58.77468901  14.70527659  8.966661801  9.08391699
63230000  58.77844786  14.70483011  8.966663916  9.084213736
63240000  58.78340926  14.70444479  8.966362232  9.084450181
63250000  58.78421657  14.70371486  8.965887959  9.084600565
63260000  58.78431949  14.7033685  8.965549908  9.084947299
63270000  58.78516157  14.70308284  8.965050164  9.085346499
63280000  58.78606447  14.70240608  8.964642341  9.085647792
63290000  58.78981846  14.70187578  8.964273398  9.086045085
63300000  58.79467492  14.70133759  8.963969699  9.086319654
63310000  58.79842967  14.70068729  8.963659035  9.08663942
63320000  58.8051506  14.70030684  8.963144108  9.086959987
63330000  58.81115008  14.69996995  8.962565066  9.087311312
63340000  58.81839138  14.69962603  8.962261425  9.08765355
63350000  58.82362843  14.69900269  8.961843131  9.087810777
63360000  58.82907744  14.69870561  8.961894441  9.088217519
63370000  58.83084545  14.69847498  8.961837341  9.088506823
63380000  58.8338796  14.69809794  8.961455264  9.088675634
63390000  58.83607815  14.69760566  8.96110312  9.089002074
63400000  58.83689451  14.6966505  8.960834685  9.08920697
63410000  58.84390525  14.69599159  8.960728588  9.089451512
63420000  58.84960297  14.69546557  8.960478661  9.089747414
63430000  58.85494167  14.69507412  8.960274989  9.090289068
63440000  58.85996643  14.69425874  8.959890357  9.090410062
63450000  58.86489834  14.69396097  8.959248907  9.090576346
63460000  58.8705588  14.69321191  8.958859792  9.090947401
63470000  58.87674  14.69274078  8.958141316  9.0910218
63480000  58.88215307  14.6922786  8.958294482  9.09144408
63490000  58.88774784  14.69196985  8.957552471  9.091886399
63500000  58.89245064  14.69188375  8.957100536  9.092379258
63510000  58.89497186  14.6914044  8.956013424  9.0926852
63520000  58.9000222  14.69080871  8.955308335  9.093010592
63530000  58.90387438  14.69015207  8.954915725  9.093317265
63540000  58.90744431  14.68974666  8.954084376  9.093814593
63550000  58.91148548  14.6893796  8.95342192  9.09399368
63560000  58.91639493  14.68905939  8.953435542  9.09415096
63570000  58.921574  14.68872335  8.953360184  9.094635698
63580000  58.92558669  14.68804545  8.952841776  9.095069836
63590000  58.92968556  14.68784943  8.95196648  9.095169241
63600000  58.93466055  14.68747353  8.951646508  9.095522031
63610000  58.93913167  14.68705067  8.950730704  9.095785093
63620000  58.9429771  14.68669363  8.950466537  9.095951062
63630000  58.94815424  14.68634388  8.949965508  9.096196128
63640000  58.95071173  14.68494984  8.949792075  9.096670043
63650000  58.95038199  14.68421342  8.949393606  9.097038482
63660000  58.9523645  14.6839703  8.949140892  9.097411405
63670000  58.95353685  14.68335838  8.948909748  9.097825198
63680000  58.95506017  14.68321258  8.948651464  9.098306246
63690000  58.96040105  14.68279053  8.948365705  9.098657641
63700000  58.96573043  14.68264661  8.94833499  9.099124142
63710000  58.96969637  14.68195494  8.947901082  9.099261645
63720000  58.97448071  14.68159315  8.947181679  9.099094498
63730000  58.97879534  14.68125848  8.947031627  9.099551174
63740000  58.98460095  14.68082816  8.946767936  9.100033546
63750000  58.99057298  14.68060825  8.946168665  9.100637886
63760000  58.99693524  14.67991116  8.945870574  9.101182185
63770000  58.99910557  14.67920599  8.945500493  9.101305535
63780000  59.00355497  14.67897099  8.944991267  9.102162049
63790000  59.00775513  14.67860144  8.944637599  9.102891258
63800000  59.01330498  14.67811346  8.944492163  9.103397114
63810000  59.019932  14.67778514  8.943823931  9.103837485
63820000  59.02659329  14.67739679  8.943443596  9.104255253
63830000  59.03400852  14.67708729  8.943050192  9.104751027
63840000  59.0401109  14.67670077  8.942858403  9.105089917
63850000  59.04462125  14.67620877  8.94270975  9.105327323
63860000  59.04878666  14.67577277  8.942292568  9.105759933
63870000  59.05314604  14.67538853  8.941365555  9.105786358
63880000  59.05879301  14.67485426  8.940810319  9.106024263
63890000  59.06429627  14.67374892  8.940608677  9.105883613
63900000  59.07052081  14.67312666  8.940290194  9.105735134
63910000  59.07674476  14.6728814  8.939959387  9.105515187
63920000  59.0806987  14.67259266  8.93950757  9.104986804
63930000  59.08362169  14.67226203  8.939282989  9.105176894
63940000  59.08603413  14.67179807  8.937715262  9.105006697
63950000  59.08735718  14.67140222  8.937406311  9.105042848
63960000  59.08934185  14.67099925  8.937177373  9.105254237
63970000  59.09113207  14.67050151  8.936761166  9.104970969
63980000  59.09029981  14.67010121  8.936899892  9.104763705
63990000  59.08031925  14.66966325  8.936392397  9.10476301
64000000  59.08250773  14.66925275  8.935659791  9.104909138
64010000  59.08589949  14.66848125  8.935442408  9.105365099
64020000  59.09025547  14.66819593  8.935208101  9.105356157
64030000  59.09221786  14.66754969  8.93475415  9.105523118
64040000  59.0963713  14.66705941  8.934559253  9.105214009
64050000  59.10063509  14.66665745  8.934177657  9.105438001
64060000  59.1026245  14.66638731  8.933658728  9.105469535
64070000  59.10217116  14.66581826  8.93340056  9.105379029
64080000  59.10424668  14.66546623  8.933106496  9.105368083
64090000  59.10466289  14.66515407  8.932798578  9.105549876
64100000  59.10421074  14.66454178  8.931689729  9.105641557
64110000  59.09635743  14.66425179  8.931550136  9.105586215
64120000  59.09929326  14.66364747  8.930478659  9.105671917
64130000  59.10507795  14.66096956  8.930298368  9.105800475
64140000  59.11079581  14.66033721  8.929878575  9.106197538
64150000  59.11725113  14.66006328  8.929442138  9.10627019
64160000  59.12305247  14.65960855  8.929430479  9.106425072
64170000  59.12922047  14.65937818  8.929276077  9.106461519
64180000  59.13515278  14.65916509  8.929065575  9.106462983
64190000  59.14129059  14.65886272  8.92784238  9.106755739
64200000  59.14818305  14.65830377  8.927515411  9.106907
64210000  59.1534342  14.6578798  8.927214134  9.107159135
64220000  59.160025  14.657551  8.92706688  9.107192961
64230000  59.16498822  14.65719541  8.926851409  9.107069641
64240000  59.17130257  14.65680805  8.926541358  9.107203242
64250000  59.17639156  14.65594864  8.926445709  9.107092015
64260000  59.1827385  14.65529693  8.925924002  9.107062274
64270000  59.1887838  14.65480182  8.925942617  9.107093481
64280000  59.19436618  14.65408075  8.926128009  9.107328483
64290000  59.20135447  14.65363734  8.925738366  9.107767299
64300000  59.20451832  14.65297433  8.925760597  9.10779825
64310000  59.20826581  14.65230137  8.925528648  9.107937376
64320000  59.21114911  14.65196489  8.925364037  9.108077291
64330000  59.21413098  14.65137104  8.924863801  9.108134642
64340000  59.21265083  14.65088396  8.924457666  9.108332867
64350000  59.21265425  14.65046101  8.92388229  9.10842457
64360000  59.21172127  14.64968652  8.923349898  9.108607804
64370000  59.21104838  14.64879046  8.922529722  9.108869776
64380000  59.21179989  14.64828876  8.921955107  9.108952985
64390000  59.21094392  14.64783059  8.921356666  9.108994756
64400000  59.21089645  14.64727951  8.920408431  9.108847642
64410000  59.21114316  14.64678171  8.920430071  9.108986402
64420000  59.21074535  14.64624229  8.919587285  9.10926953
64430000  59.21180025  14.64554987  8.918511405  9.109043638
64440000  59.21302991  14.64495365  8.917956258  9.108806306
64450000  59.21351188  14.64450123  8.917877428  9.1089994
64460000  59.21761014  14.64393871  8.917152523  9.10878572
64470000  59.21929351  14.64363867  8.916950846  9.108958285
64480000  59.22033201  14.64280633  8.916408429  9.109022205
64490000  59.21917122  14.64202286  8.915778439  9.109016259
64500000  59.21886166  14.64157202  8.915289499  9.109072602
64510000  59.22134608  14.64083655  8.914991407  9.109037924
64520000  59.21806186  14.64057708  8.914938991  9.10943784
64530000  59.2115907  14.6399539  8.91485246  9.109553971
64540000  59.20486969  14.63936907  8.914733991  9.109549072
64550000  59.20824193  14.63905536  8.914065834  9.109794081
64560000  59.21248924  14.63854889  8.913947346  9.110126113
64570000  59.21381038  14.63807299  8.913795502  9.110524993
64580000  59.21595706  14.63758592  8.913146988  9.110981262
64590000  59.21327337  14.63705855  8.912585663  9.111378338
64600000  59.21546939  14.63584421  8.912141378  9.111697591
64610000  59.21552934  14.63494614  8.912067175  9.112170818
64620000  59.21619499  14.63440603  8.911678723  9.112498498
64630000  59.21939518  14.63412967  8.91150614  9.11297559
64640000  59.22288635  14.63359681  8.911341669  9.113078809
64650000  59.22447632  14.63349813  8.911319542  9.113156799
64660000  59.22782642  14.63270931  8.910939626  9.113047861
64670000  59.23080986  14.63232857  8.910048617  9.113056548
64680000  59.23588136  14.63197446  8.90987788  9.113387671
64690000  59.23883753  14.63127376  8.909691296  9.113700824
64700000  59.24358695  14.63106972  8.909475575  9.114155559
64710000  59.24860353  14.63062132  8.909350686  9.11446266
64720000  59.25360531  14.62971142  8.908773513  9.114649231
64730000  59.25732798  14.62942136  8.908494102  9.115033302
64740000  59.26081035  14.62906351  8.907717027  9.115410679
64750000  59.26386869  14.62854032  8.907321152  9.115359989
64760000  59.26812284  14.62802903  8.906771122  9.1152482
64770000  59.27273837  14.6276253  8.906512436  9.115102305
64780000  59.27548096  14.62703721  8.905870634  9.115154378
64790000  59.279721  14.62658401  8.905404284  9.11492181
64800000  59.28517207  14.62602648  8.905311978  9.114786891
64810000  59.28867399  14.62533056  8.905106626  9.114715503
64820000  59.29205987  14.62479931  8.904207292  9.114516244
64830000  59.29732561  14.62450606  8.903230716  9.114603915
64840000  59.30088441  14.62300057  8.902913663  9.114872066
